#### EXPORT DONNEES METEO POUR "PARIS" (LAT/LON: 48.856614/2.3522219)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,OPINION
2014-09-07,27,16,8,16,27,21,0.2,94,9,1016,39.75,28,18,16,116,119,116,météo correcte
2014-09-08,28,17,10,17,27,22,0,86,10,1018,12.5,29,17,17,113,113,113,météo idéale
2014-09-09,25,14,12,14,25,18,0,94,9,1020,12.375,26,15,14,113,113,113,météo favorable
2014-09-10,23,12,15,12,22,19,0,98,7.75,1020,17.875,25,14,10,248,113,113,météo favorable
2014-09-11,24,11,15,11,22,18,0,93,10,1020,2.875,25,14,9,113,113,113,météo favorable
2014-09-12,25,12,12,12,23,19,0,98,6.5,1023,27.125,26,13,11,248,113,113,météo favorable
2014-09-13,24,13,17,13,24,19,0,98,6.5,1023,30.25,25,15,12,248,113,113,météo favorable
2014-09-14,24,12,13,12,23,20,0,97,8,1022,15.875,25,15,11,143,116,113,météo favorable
2014-09-15,27,15,8,15,25,20,0,97,7.75,1016,26.875,27,16,14,248,113,113,météo idéale
2014-09-16,28,15,10,15,28,21,0,94,9,1015,7.25,29,17,15,143,113,113,météo idéale
2014-09-17,29,17,12,17,28,22,0.1,93,10,1011,29.375,30,18,17,116,116,113,météo favorable
2014-09-18,29,17,8,17,28,22,5.6,97,8.25,1010,33.25,30,19,17,248,116,113,météo favorable
2014-09-19,31,18,7,18,29,22,2.2,95,7.875,1013,10.125,32,20,18,143,113,113,météo idéale
2014-09-20,28,17,11,17,28,21,4.8,96,8.25,1016,26.5,29,18,17,143,113,356,météo favorable
2014-09-21,20,17,21,17,20,16,2.3,97,9,1023,58.125,20,17,17,353,353,113,météo correcte
2014-09-22,19,11,14,11,18,14,0,98,6.5,1025,48.625,19,11,10,248,119,116,météo correcte
2014-09-23,20,10,11,10,20,18,0,96,8,1024,6.375,20,11,8,143,113,113,météo favorable
2014-09-24,22,11,15,11,22,18,0,86,10,1019,40.375,25,11,10,113,113,116,météo favorable
2014-09-25,22,9,6,9,21,19,0,94,7,1024,9.625,24,13,9,143,113,113,météo favorable
2014-09-26,24,11,7,11,23,20,0,90,10,1026,9.125,25,12,11,113,113,113,météo favorable
2014-09-27,26,13,10,13,24,23,0,91,10,1027,4.375,26,15,12,113,113,113,météo favorable
2014-09-28,25,14,14,14,24,22,0,97,7,1023,26.5,26,15,13,143,116,116,météo favorable
2014-09-29,23,17,11,17,20,18,5.7,97,7.5,1023,59.375,25,18,17,302,266,113,météo correcte
2014-09-30,24,15,8,15,24,20,0.1,95,7,1025,19.75,26,16,15,143,116,113,météo favorable
2014-10-01,25,13,6,13,24,23,0.1,94,9,1027,18.75,27,16,14,143,113,113,météo favorable
2014-10-02,24,14,6,14,24,20,0,92,10,1028,55.625,25,15,14,122,122,116,météo correcte
2014-10-03,25,14,4,14,25,22,2,93,9.875,1026,26.625,26,15,14,113,113,296,météo favorable
2014-10-04,24,15,17,15,23,21,2.7,87,9.75,1018,29.25,25,14,14,113,116,293,météo favorable
2014-10-05,16,10,20,10,15,12,4.1,87,7.75,1019,59.375,16,10,8,266,119,116,météo correcte
2014-10-06,14,9,22,9,14,12,10,92,8.25,1014,50.875,14,12,8,113,116,302,météo correcte
2014-10-07,16,13,26,13,16,15,3.1,95,8.5,1009,46.75,16,13,11,176,116,176,météo correcte
2014-10-08,20,14,25,14,18,16,14.2,95,8.125,1008,64,20,16,13,293,296,116,météo défavorable
2014-10-09,20,18,21,16,19,16,20.7,91,6.625,1010,64,20,16,18,299,299,302,météo très défavorable
2014-10-10,21,16,12,14,18,17,0.2,83,10,1017,19.5,21,13,16,116,176,113,météo favorable
2014-10-11,19,15,12,12,17,17,0.3,86,7.75,1014,56,21,13,15,248,176,113,météo correcte
2014-10-12,20,15,21,12,18,17,9.1,78,7.375,1015,45.375,20,15,15,116,119,356,météo correcte
2014-10-13,19,16,30,13,19,15,0.1,80,10,1007,22.125,19,13,16,116,113,113,météo favorable
2014-10-14,20,14,10,10,19,18,0.1,74,9.875,1009,25.125,21,11,14,113,113,119,météo favorable
2014-10-15,19,16,13,12,19,14,0.7,72,9.375,1010,51.625,19,13,16,116,176,263,météo favorable
2014-10-16,20,16,22,14,20,16,4.8,86,9,1008,74.5,20,15,16,176,119,176,météo défavorable
2014-10-17,20,15,15,14,19,16,6.7,90,9.5,1016,49.125,20,14,15,119,116,113,météo favorable
2014-10-18,25,19,18,15,23,23,0,79,10,1018,14.625,27,17,19,113,113,113,météo idéale
2014-10-19,23,19,17,16,23,20,0,83,10,1020,23.875,25,17,19,113,113,116,météo favorable
2014-10-20,17,16,10,14,17,14,2.9,84,5.75,1021,43.625,17,15,16,143,293,176,météo correcte
2014-10-21,16,13,34,12,16,10,1.5,82,8.75,1020,53.25,16,13,11,116,353,113,météo correcte
2014-10-22,13,11,21,7,13,11,0.5,69,9,1026,59.75,13,9,9,119,353,122,météo correcte
2014-10-23,17,12,10,9,16,13,0.6,82,7,1026,48.875,17,10,11,143,113,113,météo correcte
2014-10-24,17,13,14,12,16,13,0.1,73,10,1022,74.25,17,11,11,116,119,119,météo défavorable
2014-10-25,17,15,6,14,17,15,0.4,91,8,1023,61.75,19,14,15,143,176,116,météo correcte
2014-10-26,18,15,10,11,18,14,0,86,6.75,1026,60.125,18,13,15,143,116,119,météo correcte
2014-10-27,20,15,10,11,20,15,0,81,10,1024,10.375,20,13,15,113,113,113,météo favorable
2014-10-28,16,11,11,8,16,14,0,75,10,1020,43,18,10,10,116,116,116,météo correcte
2014-10-29,19,13,8,9,17,16,2.2,79,9.25,1020,36,18,13,12,113,176,293,météo favorable
2014-10-30,19,14,12,11,19,14,0,77,10,1023,28,19,12,13,116,113,113,météo favorable
2014-10-31,20,15,14,11,20,16,0,72,10,1023,10.875,20,13,15,113,113,113,météo favorable
2014-11-01,20,16,15,14,20,14,0,70,10,1020,8.375,20,12,16,113,113,113,météo favorable
2014-11-02,18,15,22,13,17,14,0.5,86,9.375,1018,56.75,18,14,15,116,176,113,météo correcte
2014-11-03,15,14,30,12,15,13,8,88,7.75,1008,75.125,15,12,12,119,266,296,météo défavorable
2014-11-04,12,9,12,8,12,10,9.4,84,9.25,999,43.875,12,10,8,116,116,113,météo défavorable
2014-11-05,11,8,15,6,11,7,0.4,83,8.875,1009,20.375,11,7,5,113,116,113,météo défavorable
2014-11-06,11,8,14,5,11,7,0,86,7,1013,25.75,11,6,7,143,113,113,météo défavorable
2014-11-07,14,8,27,8,14,10,4.1,88,8.375,1007,46.5,14,9,4,263,263,113,météo correcte
2014-11-08,14,10,23,7,14,11,0,87,10,1010,39.25,14,10,7,116,116,119,météo correcte
2014-11-09,12,10,15,8,12,10,0.4,81,9,1009,73.875,12,9,7,116,266,119,météo défavorable
2014-11-10,13,9,21,7,13,9,0,89,9,1011,30.375,13,8,6,116,116,113,météo correcte
2014-11-11,16,9,22,6,14,11,0,84,10,1007,21,16,11,6,116,113,113,météo correcte
2014-11-12,14,11,20,9,14,10,0.4,85,9.375,1007,44.875,14,9,9,176,116,113,météo correcte
2014-11-13,13,9,20,7,13,10,0,89,9,1010,30.75,13,9,7,119,113,116,météo correcte
2014-11-14,12,10,18,9,11,11,15.5,94,7.625,1007,71.875,12,11,7,353,308,299,météo défavorable
2014-11-15,12,11,9,9,12,11,0.2,88,7,1004,74.625,12,10,10,143,119,116,météo défavorable
2014-11-16,11,9,18,7,11,10,0.2,89,9,1001,56.5,11,9,7,116,122,116,météo défavorable
2014-11-17,11,9,12,7,10,9,0.6,91,7,1004,89.375,11,8,7,143,176,122,météo défavorable
2014-11-18,11,8,11,6,11,7,0.3,92,5.5,1011,70,11,8,6,248,119,116,météo défavorable
2014-11-19,11,8,10,6,11,8,0,90,6,1023,20.375,11,9,7,143,113,113,météo défavorable
2014-11-20,9,8,14,6,9,8,0.2,91,7,1023,83.5,9,7,6,143,122,122,météo défavorable
2014-11-21,12,7,10,6,11,9,0,77,10,1021,34.5,12,8,6,116,113,113,météo défavorable
2014-11-22,14,11,12,9,14,11,0,90,8,1017,31.875,14,11,10,113,116,116,météo correcte
2014-11-23,16,13,17,11,15,14,0.1,89,7,1018,42.875,16,13,12,113,116,119,météo correcte
2014-11-24,13,12,19,9,13,12,1,83,6.375,1024,91.25,13,10,10,263,266,122,météo défavorable
2014-11-25,12,9,15,8,11,10,0.4,90,7,1023,67.625,12,9,7,176,119,176,météo défavorable
2014-11-26,14,12,7,10,14,12,14.4,96,8.75,1015,83.75,14,13,12,302,176,119,météo défavorable
2014-11-27,14,11,11,9,13,12,0.6,95,6.375,1009,69.25,14,12,11,263,122,116,météo défavorable
2014-11-28,12,11,24,9,12,11,0.1,79,10,1007,30.125,12,9,9,116,116,116,météo défavorable
2014-11-29,10,7,12,7,10,7,0,79,10,1011,18.125,10,5,5,113,113,113,météo défavorable
2014-11-30,11,7,11,3,11,6,0.2,76,9,1013,21.125,11,6,6,113,113,116,météo défavorable
2014-12-01,7,2,22,2,4,2,0.8,88,8,1011,65,7,6,-3,176,119,116,météo très défavorable
2014-12-02,4,3,16,2,3,3,0.2,79,10,1017,76.875,4,1,0,119,122,119,météo très défavorable
2014-12-03,3,2,18,1,3,2,1.4,86,9.875,1020,79.375,3,0,-2,317,116,119,météo très défavorable
2014-12-04,4,2,9,1,4,3,0.1,90,10,1017,76.5,4,2,0,119,122,119,météo très défavorable
2014-12-05,6,4,6,2,6,4,0.2,88,8,1022,59.125,6,3,2,116,116,116,météo très défavorable
2014-12-06,6,5,17,2,6,5,0.7,91,7.875,1028,36.375,6,5,2,113,116,116,météo très défavorable
2014-12-07,5,2,21,2,4,2,1.7,87,7.875,1027,54.625,6,5,-2,113,176,296,météo très défavorable
2014-12-08,6,5,21,3,6,5,4.3,98,9.25,1023,36.375,6,6,1,119,389,113,météo très défavorable
2014-12-09,6,4,10,1,5,3,0,89,10,1032,20.875,6,3,1,113,113,116,météo très défavorable
2014-12-10,10,7,21,4,10,7,2.6,96,9.75,1028,71.75,10,7,3,296,176,119,météo défavorable
2014-12-11,9,8,30,6,8,7,1.3,85,7,1021,66.5,9,6,4,116,266,176,météo défavorable
2014-12-12,10,9,39,7,10,9,6.8,92,7.5,1013,94.125,10,9,5,122,266,296,météo défavorable
2014-12-13,8,4,15,6,5,3,16.5,95,8,1017,65.625,8,8,0,302,263,176,météo très défavorable
2014-12-14,5,4,6,2,5,2,0.5,86,9.875,1019,12.5,5,3,3,113,113,113,météo très défavorable
2014-12-15,5,3,20,3,5,5,1.7,94,5.875,1018,72.75,5,4,-1,119,296,266,météo très défavorable
2014-12-16,10,6,10,4,8,7,0.2,96,6,1019,48.25,10,8,4,143,113,116,météo défavorable
2014-12-17,11,8,25,6,11,11,9.3,96,8.25,1017,89.375,11,10,4,302,296,176,météo défavorable
2014-12-18,15,13,26,12,14,13,5.1,95,8.75,1021,76.125,15,13,11,266,119,119,météo défavorable
2014-12-19,13,12,33,11,13,9,6.8,92,8.5,1026,64.25,13,11,9,122,302,176,météo correcte
2014-12-20,9,7,27,5,9,8,0.2,88,10,1033,54.25,9,6,3,116,119,119,météo défavorable
2014-12-21,9,6,18,5,8,7,0.1,92,10,1035,33.125,9,7,3,116,113,119,météo défavorable
2014-12-22,10,8,29,6,10,9,0,92,10,1031,61.625,10,8,4,119,119,116,météo défavorable
2014-12-23,10,8,19,8,10,6,0.1,93,10,1027,43.125,10,7,6,119,116,113,météo défavorable
2014-12-24,10,8,30,6,10,9,2.3,96,7.875,1025,67.5,10,9,5,119,266,266,météo défavorable
2014-12-25,9,7,18,5,9,7,0,84,10,1032,54.75,9,5,4,122,116,116,météo défavorable
2014-12-26,6,5,12,2,6,5,2.9,88,8.875,1033,75.25,6,4,3,119,122,266,météo très défavorable
2014-12-27,7,5,47,6,6,3,12.3,86,8,1010,82.625,7,7,-1,353,176,362,météo très défavorable
2014-12-28,1,-4,32,-3,-1,-3,0.2,75,10,1036,27.125,1,0,-11,116,113,113,météo très défavorable
2014-12-29,4,-1,22,-2,4,1,0.2,86,10,1040,37.5,4,1,-5,116,116,176,météo très défavorable
2014-12-30,6,3,10,1,5,5,0.2,94,7,1040,32.75,6,5,0,143,113,113,météo très défavorable
2014-12-31,9,4,3,1,7,9,0.2,91,7,1037,33,9,8,3,143,113,113,météo très défavorable
